FROM,TO,DAY,DAYS,TYPE,Title_gsheets,NOTES,COLOR_CATEGORY,Date,Title_wiki,Year,Game Wiki Link,Source Links,Original_Title,HLTB_Found,HLTB_Game_Name,HLTB_Main_Story,HLTB_Main_Extra,HLTB_Completionist,HLTB_All_Styles,HLTB_Review_Score,HLTB_Platforms,HLTB_Release_World,HLTB_Similarity,HLTB_Match_Score,HLTB_Query_Used
2024-06-13 00:00:00,2024-06-20 00:00:00,Thursday,7,pack,Idle Champions of the Forgotten Realms - Dungeon & Dragons Pack,,FFD0E0E3,,,,,,Idle Champions of the Forgotten Realms - Dungeon & Dragons Pack,False,,,,,,,,,,,
2024-06-13 00:00:00,2024-06-20 00:00:00,Thursday,7,,Redout 2,,FFD0E0E3,13-20 June 2024,Redout 2,2024.0,https://ru.wikipedia.org/w/index.php?title=Redout_2&action=edit&redlink=1,https://www.igromania.ru/news/139536/v-epic-games-store-nachali-besplatno-otdavat-gonku-redout-2/,Redout 2,True,Redout II,32.58,49.77,0.0,46.81,68.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2022.0,1.0,0.9,Redout 2
2024-06-06 00:00:00,2024-06-13 00:00:00,Thursday,7,,Marvel’s Midnight Suns,,FFB6D7A8,6-13 June 2024,Marvel's Midnight Suns,2024.0,https://ru.wikipedia.org/wiki/Marvel%E2%80%99s_Midnight_Suns,https://kanobu.ru/news/v-egs-nachalas-razdacha-marvels-midnight-suns-487225/,Marvel’s Midnight Suns,False,,,,,,,,,,,
2024-05-30 00:00:00,2024-06-06 00:00:00,Thursday,7,,Chivalry 2,,FFB6D7A8,30 May - 6 June 2024,Chivalry 2,2024.0,https://ru.wikipedia.org/wiki/Chivalry_2,https://3dnews.ru/1105690/v-epic-games-store-startovala-razdacha-chivalry-2-razrabotchiki-ustroili-nedelyu-dvojnogo-opyta-igra-dostupna-v-rossii,Chivalry 2,True,Chivalry II,13.29,43.26,70.58,35.81,73.0,"PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2022.0,1.0,0.9,Chivalry 2
2024-05-30 00:00:00,2024-06-06 00:00:00,Thursday,7,,Chivalry 2,,FFB6D7A8,31 December 2025,Chivalry 2,2025.0,https://ru.wikipedia.org/wiki/Chivalry_2,https://dtf.ru/games/4578650-chivalry-2-besplatnaya-razdacha-v-epic-games-store,Chivalry 2,True,Chivalry II,13.29,43.26,70.58,35.81,73.0,"PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2022.0,1.0,0.9,Chivalry 2
2024-05-23 00:00:00,2024-05-30 00:00:00,Thursday,7,dupe2,"Warhammer 40,000: Gladius - Relics of War",Warhammer Skulls 2024 Event,FFFFF2CC,16-23 March 2023,"Warhammer 40,000: Gladius - Relics of War",2023.0,"https://ru.wikipedia.org/wiki/Warhammer_40,000:_Gladius_%E2%80%93_Relics_of_War",https://dtf.ru/sale/1692676-v-epic-games-store-nachalas-razdacha-strategii-warhammer-40-000-gladius-relics-of-war,"Warhammer 40,000: Gladius - Relics of War",True,"Warhammer 40,000: Gladius - Relics of War",11.04,24.5,51.95,14.94,66.0,"Linux, PC",2018.0,1.0,1.0,"Warhammer 40,000: Gladius - Relics of War"
2024-05-23 00:00:00,2024-05-30 00:00:00,Thursday,7,,Farming Simulator 22,,FFB6D7A8,23-30 May 2024,Farming Simulator 22,2024.0,https://ru.wikipedia.org/wiki/Farming_Simulator_22,https://www.igromania.ru/news/138759/v-epic-games-store-nachali-besplatno-otdavat-simulyator-farming-simulator-22/,Farming Simulator 22,True,Farming Simulator 22,163.25,216.44,269.28,235.09,75.0,"Google Stadia, Mac, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2021.0,1.0,1.0,Farming Simulator 22
2024-05-22 00:00:00,2024-06-13 00:00:00,Wednesday,22,pack2,Echo Starter Pack,,FFFFF2CC,,,,,,Echo Starter Pack,False,,,,,,,,,,,
2024-05-16 00:00:00,2024-05-23 00:00:00,Thursday,7,,Dragon Age: Inquisition - Game of the Year Edition,,FFB6D7A8,16-23 May 2024,Dragon Age: Inquisition - Game of the Year Edition,2024.0,https://ru.wikipedia.org/wiki/Dragon_Age:_Inquisition,https://www.igromania.ru/news/138515/v-egs-nachali-besplatno-otdavat-dragon-age-inquisition-avtorov-mass-effect/,Dragon Age: Inquisition - Game of the Year Edition,True,Dragon Age: Inquisition - Game of the Year Edition,51.19,93.11,144.71,97.06,78.0,"PC, PlayStation 4, Xbox One",2015.0,1.0,1.0,Dragon Age: Inquisition - Game of the Year Edition
2024-05-09 00:00:00,2024-05-16 00:00:00,Thursday,7,,Circus Electrique,,FFD0E0E3,9-16 May 2024,Circus Electrique,2024.0,https://ru.wikipedia.org/wiki/Circus_Electrique,https://kanobu.ru/news/v-epic-games-store-startovala-razdacha-stimpankovoj-rolyovki-circus-electrique-486278/,Circus Electrique,True,Circus Electrique,16.15,26.08,41.4,22.49,63.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2022.0,1.0,1.0,Circus Electrique
2024-05-09 00:00:00,2024-05-16 00:00:00,Thursday,7,pack,Firestone Free Offer,,FFD0E0E3,,,,,,Firestone Free Offer,False,,,,,,,,,,,
2024-05-02 00:00:00,2024-05-09 00:00:00,Thursday,7,,Cat Quest 2,,FFD0E0E3,,,,,,Cat Quest 2,True,Cat Quest II,7.56,9.57,12.54,10.72,76.0,"Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2019.0,1.0,0.9,Cat Quest 2
2024-05-02 00:00:00,2024-05-09 00:00:00,Thursday,7,,Orcs Must Die! 3,,FFD0E0E3,2-9 May 2024,Orcs Must Die! 3,2024.0,https://ru.wikipedia.org/wiki/Orcs_Must_Die!_3,https://kanobu.ru/news/v-egs-startovala-razdacha-industria-i-lisa-definitive-edition-485755/,Orcs Must Die! 3,True,Orcs Must Die! 3,10.11,16.23,49.52,15.46,74.0,"Google Stadia, PC, PlayStation 4, Xbox One, Xbox Series X/S",2021.0,1.0,1.0,Orcs Must Die! 3
2024-05-02 00:00:00,2024-05-09 00:00:00,Thursday,7,,Orcs Must Die! 3,,FFD0E0E3,29 December 2024,Orcs Must Die! 3,2024.0,https://ru.wikipedia.org/wiki/Orcs_Must_Die!_3,https://dtf.ru/games/3337721-orcs-must-die-3-stala-12-igroi-na-prazdnichnoi-razdache-v-egs,Orcs Must Die! 3,True,Orcs Must Die! 3,10.11,16.23,49.52,15.46,74.0,"Google Stadia, PC, PlayStation 4, Xbox One, Xbox Series X/S",2021.0,1.0,1.0,Orcs Must Die! 3
2024-04-25 00:00:00,2024-05-02 00:00:00,Thursday,7,,INDUSTRIA,,FFD0E0E3,25 April - 2 May 2024,Industria,2024.0,https://ru.wikipedia.org/w/index.php?title=Industria_(%D0%B8%D0%B3%D1%80%D0%B0)&action=edit&redlink=1,https://kanobu.ru/news/v-egs-startovala-razdacha-industria-i-lisa-definitive-edition-485755/,INDUSTRIA,True,Industria,3.08,3.67,5.65,3.48,63.0,"PC, PlayStation 5, Xbox One, Xbox Series X/S",2021.0,1.0,1.0,INDUSTRIA
2024-04-25 00:00:00,2024-05-02 00:00:00,Thursday,7,,LISA: Definitive Edition,LISA: The Joyful - Definitive Edition,FFD0E0E3,,,,,,LISA: Definitive Edition,True,LISA: Definitive Edition,13.2,15.09,19.04,14.87,78.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2023.0,1.0,1.0,LISA: Definitive Edition
2024-04-25 00:00:00,2024-05-02 00:00:00,Thursday,7,,LISA: The Painful - Definitive Edition,LISA: The Painful - Definitive Edition,FFD0E0E3,,,,,,LISA: The Painful - Definitive Edition,True,LISA: The Painful,10.87,15.09,25.28,14.0,83.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2014.0,1.0,0.99,LISA: The Painful - Definitive Edition
2024-04-18 00:00:00,2024-04-25 00:00:00,Thursday,7,,The Big Con,,FFD0E0E3,18-25 April 2024,The Big Con,2024.0,https://ru.wikipedia.org/wiki/The_Big_Con,https://kanobu.ru/news/v-egs-startovala-razdacha-the-big-con-i-town-of-salem-2-485446/,The Big Con,True,The Big Con,4.35,5.69,8.68,5.73,70.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2021.0,1.0,1.0,The Big Con
2024-04-18 00:00:00,2024-04-25 00:00:00,Thursday,7,free,Town of Salem 2,,FFD0E0E3,,,,,,Town of Salem 2,True,Town of Salem II,0.0,0.0,0.0,0.0,59.0,"Mac, PC",2023.0,1.0,0.9032,Town of Salem 2
2024-04-11 00:00:00,2024-04-18 00:00:00,Thursday,7,dupe,Ghostrunner,,FFD0E0E3,31 December 2023,Ghostrunner,2023.0,https://ru.wikipedia.org/wiki/Ghostrunner,https://gamerant.com/epic-games-store-mystery-game-december-2023-ghostrunner-leaks-egs/,Ghostrunner,True,Ghostrunner,7.09,9.25,14.32,8.39,76.0,"Amazon Luna, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2020.0,1.0,1.0,Ghostrunner
2024-04-11 00:00:00,2024-04-18 00:00:00,Thursday,7,dupe,Ghostrunner,,FFD0E0E3,11-18 April 2024,Ghostrunner,2024.0,https://ru.wikipedia.org/wiki/Ghostrunner,https://kanobu.ru/news/v-egs-startovala-razdacha-pervoj-chasti-ghostrunner-485154/,Ghostrunner,True,Ghostrunner,7.09,9.25,14.32,8.39,76.0,"Amazon Luna, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2020.0,1.0,1.0,Ghostrunner
2024-04-04 00:00:00,2024-04-11 00:00:00,Thursday,7,dupe,The Outer Worlds: Spacer's Choice Edition,,FFD0E0E3,25 December 2023,The Outer Worlds: Spacer's Choice Edition,2023.0,https://ru.wikipedia.org/wiki/The_Outer_Worlds,https://kanobu.ru/news/v-epic-games-store-nachalas-razdacha-topovogo-izdaniya-the-outer-worlds-480040/,The Outer Worlds: Spacer's Choice Edition,True,The Outer Worlds: Spacer's Choice Edition,17.74,37.12,61.2,38.63,77.0,"PC, PlayStation 5, Xbox Series X/S",2023.0,1.0,1.0,The Outer Worlds: Spacer's Choice Edition
2024-04-04 00:00:00,2024-04-11 00:00:00,Thursday,7,dupe,The Outer Worlds: Spacer's Choice Edition,,FFD0E0E3,4-11 April 2024,The Outer Worlds: Spacer's Choice Edition,2024.0,https://ru.wikipedia.org/wiki/The_Outer_Worlds,https://3dnews.ru/1102785/epic-games-store-ustroil-razdachu-the-outer-worlds-spacers-choice-edition-i-thief-no-rossiyskih-igrokov-ostavil-bez-podarkov,The Outer Worlds: Spacer's Choice Edition,True,The Outer Worlds: Spacer's Choice Edition,17.74,37.12,61.2,38.63,77.0,"PC, PlayStation 5, Xbox Series X/S",2023.0,1.0,1.0,The Outer Worlds: Spacer's Choice Edition
2024-04-04 00:00:00,2024-04-11 00:00:00,Thursday,7,,Thief,,FFD0E0E3,,,,,,Thief,True,Thief,10.97,22.2,44.6,18.26,64.0,"PC, PlayStation 3, PlayStation 4, Xbox 360, Xbox One",2014.0,1.0,1.0,Thief
2024-03-28 00:00:00,2024-04-04 00:00:00,Thursday,7,,Islets,,FFD0E0E3,28 March - 4 April 2024,Islets,2024.0,https://ru.wikipedia.org/wiki/Islets,https://www.igromania.ru/news/136989/epic-games-store-na-sleduyuschej-nedele-besplatno-razdast-the-outer-worlds-i-thief/,Islets,True,Islets,7.33,8.14,9.28,8.56,80.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2022.0,1.0,1.0,Islets
2024-03-21 00:00:00,2024-04-04 00:00:00,Thursday,14,pack2,World of Warships — Starter Pack: Dreadnought,Also 2021-05-05 (not listed),FFFFF2CC,,,,,,World of Warships — Starter Pack: Dreadnought,False,,,,,,,,,,,
2024-03-21 00:00:00,2024-03-28 00:00:00,Thursday,7,,Call of the Wild: The Angler™,,FFD0E0E3,21-28 March 2024,Call of the Wild: The Angler,2024.0,https://ru.wikipedia.org/w/index.php?title=Call_of_the_Wild:_The_Angler&action=edit&redlink=1,https://www.igromania.ru/news/136737/v-egs-stali-besplatno-otdavat-novellu-pro-atomnuyu-evu-iz-neuyazvimogo/,Call of the Wild: The Angler™,False,,,,,,,,,,,
2024-03-21 00:00:00,2024-03-28 00:00:00,Thursday,7,,Invincible Presents: Atom Eve,,FFD0E0E3,17-24 October 2024,Invincible Presents: Atom Eve,2024.0,https://ru.wikipedia.org/w/index.php?title=Invincible_Presents:_Atom_Eve&action=edit&redlink=1,https://www.igromania.ru/news/143494/v-egs-stali-besplatno-otdavat-igru-pro-atomnuyu-evu-iz-nepobedimogo-i-kardboard-kings/,Invincible Presents: Atom Eve,True,Invincible Presents: Atom Eve,4.5,5.8,9.29,5.49,69.0,PC,2023.0,1.0,1.0,Invincible Presents: Atom Eve
2024-03-14 00:00:00,2024-04-13 00:00:00,Thursday,30,pack2,The Sims™ 4 - Backyard Stuff,,FFFFF2CC,,,,,,The Sims™ 4 - Backyard Stuff,False,,,,,,,,,,,
2024-03-14 00:00:00,2024-03-21 00:00:00,Thursday,7,,Deus Ex: Mankind Divided,,FFD0E0E3,14-21 March 2024,Deus Ex: Mankind Divided,2024.0,https://ru.wikipedia.org/wiki/Deus_Ex:_Mankind_Divided,https://www.igromania.ru/news/136497/v-epic-games-store-stali-besplatno-otdavat-deus-ex-mankind-divided-i-the-bridge/,Deus Ex: Mankind Divided,True,Deus Ex: Mankind Divided,15.95,31.01,52.87,30.07,78.0,"Linux, Mac, PC, PlayStation 4, Xbox One",2016.0,1.0,1.0,Deus Ex: Mankind Divided
2024-03-14 00:00:00,2024-03-21 00:00:00,Thursday,7,dupe,The Bridge,,FFD0E0E3,23-30 January 2020,The Bridge,2020.0,https://ru.wikipedia.org/w/index.php?title=The_Bridge_(%D0%B8%D0%B3%D1%80%D0%B0)&action=edit&redlink=1,https://dtf.ru/sale/96164-v-epic-games-store-nachalas-razdacha-the-bridge-posle-nee-besplatnoy-stanet-farming-simulator-19,The Bridge,True,The Bridge,3.46,5.95,7.49,5.13,63.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 3, PlayStation 4, PlayStation Vita, Wii U, Xbox 360, Xbox One",2013.0,1.0,1.0,The Bridge
2024-03-07 00:00:00,2024-03-14 00:00:00,Thursday,7,,Astro Duel 2,,FFD0E0E3,7-14 March 2024,Astro Duel 2,2024.0,https://ru.wikipedia.org/w/index.php?title=Astro_Duel_2&action=edit&redlink=1,https://www.igromania.ru/news/136274/v-epic-games-store-nachali-besplatno-otdavat-ekshen-astro-duel-2-v-den-reliza/,Astro Duel 2,True,Astro Duel II,1.39,2.33,3.0,1.58,57.0,"Mac, PC",2024.0,1.0,0.9,Astro Duel 2
2024-02-29 00:00:00,2024-03-07 00:00:00,Thursday,7,,Aerial_Knight's Never Yield,,FFD0E0E3,29 February - 7 March 2024,Aerial_Knight's Never Yield,2024.0,https://ru.wikipedia.org/w/index.php?title=Aerial_Knight%E2%80%99s_Never_Yield&action=edit&redlink=1,https://www.igromania.ru/news/136022/v-egs-nachali-besplatno-otdavat-stilnyij-ranner-aerial-knights-never-yield/,Aerial_Knight's Never Yield,True,Aerial_Knight's Never Yield,1.47,2.44,2.58,1.82,55.0,"Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One, Xbox Series X/S",2021.0,1.0,1.0,Aerial_Knight's Never Yield
2024-02-22 00:00:00,2024-02-29 00:00:00,Thursday,7,,Super Meat Boy Forever,,FFD0E0E3,22-29 February 2024,Super Meat Boy Forever,2024.0,https://ru.wikipedia.org/wiki/Super_Meat_Boy_Forever,https://www.igromania.ru/news/135630/v-epic-games-store-razdadut-super-meat-boy-forever-vmesto-tryoh-igr-fallout/,Super Meat Boy Forever,True,Super Meat Boy Forever,4.35,7.27,12.32,4.72,64.0,"Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2020.0,1.0,1.0,Super Meat Boy Forever
2024-02-15 00:00:00,2024-02-22 00:00:00,Thursday,7,,Dakar Desert Rally,,FFD0E0E3,15-22 February 2024,Dakar Desert Rally,2024.0,https://ru.wikipedia.org/w/index.php?title=Dakar_Desert_Rally&action=edit&redlink=1,https://www.igromania.ru/news/135554/v-egs-nachali-besplatno-otdavat-dakar-desert-rally-i-skoro-otdadut-fallout/,Dakar Desert Rally,True,Dakar Desert Rally,19.33,57.75,0.0,28.9,64.0,"PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2022.0,1.0,1.0,Dakar Desert Rally
2024-02-08 00:00:00,2024-02-19 00:00:00,Thursday,11,pack2,Dying Light - Shu Warrior Bundle,"Requires base game (payable): Dying Light, already gifted",FFFFF2CC,,,,,,Dying Light - Shu Warrior Bundle,False,,,,,,,,,,,
2024-02-08 00:00:00,2024-02-15 00:00:00,Thursday,7,,Doki Doki Literature Club Plus!,,FFD0E0E3,8-15 February 2024,Doki Doki Literature Club Plus!,2024.0,https://ru.wikipedia.org/wiki/Doki_Doki_Literature_Club!,https://www.igromania.ru/news/135308/v-egs-besplatno-otdayut-doki-doki-literature-club-i-razdadut-dakar-desert-rally/,Doki Doki Literature Club Plus!,True,Doki Doki Literature Club Plus!,4.61,8.14,14.67,8.07,81.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2021.0,1.0,1.0,Doki Doki Literature Club Plus!
2024-02-08 00:00:00,2024-02-15 00:00:00,Thursday,7,,Lost Castle,,FFD0E0E3,,,,,,Lost Castle,True,Lost Castle,12.19,28.02,68.58,23.15,63.0,"Nintendo Switch, PC, PlayStation 4",2016.0,1.0,1.0,Lost Castle
2024-02-01 00:00:00,2024-02-08 00:00:00,Thursday,7,,Doors: Paradox,,FFD0E0E3,1-8 February 2024,Doors: Paradox,2024.0,https://ru.wikipedia.org/w/index.php?title=Doors:_Paradox&action=edit&redlink=1,https://www.igromania.ru/news/135072/egs-nachala-razdavat-golovolomku-doors-paradox-i-skoro-podarit-srazu-dve-igryi/,Doors: Paradox,True,Doors: Paradox,5.41,5.77,6.51,6.31,70.0,"Mobile, PC, PlayStation 4, PlayStation 5",2022.0,1.0,1.0,Doors: Paradox
2024-01-25 00:00:00,2024-02-01 00:00:00,Thursday,7,,Infinifactory,,FFD0E0E3,25 January - 1 February 2024,Infinifactory,2024.0,https://ru.wikipedia.org/w/index.php?title=Infinifactory&action=edit&redlink=1,https://kanobu.ru/news/v-epic-games-store-nachalas-razdacha-stroitelnogo-pazla-infinifactory-481286/,Infinifactory,True,Infinifactory,37.91,52.41,63.88,49.25,77.0,"PC, PlayStation 4",2015.0,1.0,1.0,Infinifactory
2024-01-18 00:00:00,2024-01-25 00:00:00,Thursday,7,,LOVE,"LOVE (enhanced version, 2014)",FFD0E0E3,18-25 January 2024,LOVE,2024.0,"https://ru.wikipedia.org/w/index.php?title=LOVE_(%D0%B8%D0%B3%D1%80%D0%B0,_2008)&action=edit&redlink=1",https://kanobu.ru/news/v-egs-startovala-razdacha-nedostupnoj-v-rossii-love-480915/,LOVE,True,LOVE,0.58,1.46,7.25,1.1,66.0,"Mobile, Nintendo Switch, PC",2014.0,1.0,1.0,LOVE
2024-01-18 00:00:00,2024-01-25 00:00:00,Thursday,7,,"LOVE Classic (classic version, 2008 recoded in 2020)","LOVE Classic (classic version, 2008 recoded in 2020)",FFD0E0E3,,,,,,"LOVE Classic (classic version, 2008 recoded in 2020)",False,,,,,,,,,,,
2024-01-11 00:00:00,2024-01-18 00:00:00,Thursday,7,,Sail Forth,,FFD0E0E3,11-18 January 2024,Sail Forth,2024.0,https://ru.wikipedia.org/w/index.php?title=Sail_Forth&action=edit&redlink=1,https://ixbt.games/news/2024/01/11/v-egs-nacalas-i-slomalas-razdaca-uze-izvestnaya-sleduyushhaya-besplatnaya-igra.html,Sail Forth,True,Sail Forth,16.21,28.57,37.5,23.21,67.0,"Linux, Mac, Nintendo Switch, Nintendo Switch 2, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2022.0,1.0,1.0,Sail Forth
2024-01-04 00:00:00,2024-01-11 00:00:00,Thursday,7,,Marvel's Guardians of the Galaxy,,FFB6D7A8,,,,,,Marvel's Guardians of the Galaxy,True,Marvel's Guardians of the Galaxy,17.6,20.39,25.99,19.94,82.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2021.0,1.0,1.0,Marvel's Guardians of the Galaxy
2024-01-03 00:00:00,2024-01-04 00:00:00,Wednesday,1,dupe,A Plague Tale: Innocence,,FFB6D7A8,5-12 August 2021,A Plague Tale: Innocence,2021.0,https://ru.wikipedia.org/wiki/A_Plague_Tale:_Innocence,https://www.igromania.ru/news/107386/V_Epic_Games_Store_besplatno_otdayut_A_Plague_Tale_Innocence_i_Minit.html,A Plague Tale: Innocence,True,A Plague Tale: Innocence,10.94,12.58,15.95,12.29,80.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2019.0,1.0,1.0,A Plague Tale: Innocence
2024-01-03 00:00:00,2024-01-04 00:00:00,Wednesday,1,dupe,A Plague Tale: Innocence,,FFB6D7A8,3 January 2024,A Plague Tale: Innocence,2024.0,https://ru.wikipedia.org/wiki/A_Plague_Tale:_Innocence,https://www.igromania.ru/news/134116/v-epic-games-store-nachali-besplatno-otdavat-a-plague-tale-innocence/,A Plague Tale: Innocence,True,A Plague Tale: Innocence,10.94,12.58,15.95,12.29,80.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2019.0,1.0,1.0,A Plague Tale: Innocence
2024-01-02 00:00:00,2024-01-03 00:00:00,Tuesday,1,,20 Minutes Till Dawn,,FFB6D7A8,2 January 2024,20 Minutes Till Dawn,2024.0,https://ru.wikipedia.org/w/index.php?title=20_Minutes_Till_Dawn&action=edit&redlink=1,https://www.igromania.ru/news/134103/v-epic-games-store-startovala-besplatnaya-razdacha-20-minutes-till-dawn/,20 Minutes Till Dawn,True,20 Minutes Till Dawn,3.65,12.41,30.07,12.95,69.0,"Mac, Mobile, Nintendo Switch, PC",2023.0,1.0,1.0,20 Minutes Till Dawn
2024-01-01 00:00:00,2024-01-02 00:00:00,Monday,1,,Escape Academy,,FFB6D7A8,1 January 2024,Escape Academy,2024.0,https://ru.wikipedia.org/w/index.php?title=Escape_Academy&action=edit&redlink=1,https://www.championat.com/cybersport/news-5379540-v-epic-games-store-razdayut-simulyator-pobega-iz-komnat-escape-academy.html,Escape Academy,True,Escape Academy,5.01,5.63,5.88,5.24,74.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2022.0,1.0,1.0,Escape Academy
2024-01-01 00:00:00,2024-01-02 00:00:00,Monday,1,,Escape Academy,,FFB6D7A8,16-23 January 2025,Escape Academy,2025.0,https://ru.wikipedia.org/w/index.php?title=Escape_Academy&action=edit&redlink=1,https://www.igromania.ru/news/146515/v-epic-games-store-stali-besplatno-otdavat-kooperativnuyu-golovolomku-escape-academy/,Escape Academy,True,Escape Academy,5.01,5.63,5.88,5.24,74.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2022.0,1.0,1.0,Escape Academy
2023-12-31 00:00:00,2024-01-01 00:00:00,Sunday,1,,Ghostrunner,,FFB6D7A8,31 December 2023,Ghostrunner,2023.0,https://ru.wikipedia.org/wiki/Ghostrunner,https://gamerant.com/epic-games-store-mystery-game-december-2023-ghostrunner-leaks-egs/,Ghostrunner,True,Ghostrunner,7.09,9.25,14.32,8.39,76.0,"Amazon Luna, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2020.0,1.0,1.0,Ghostrunner
2023-12-31 00:00:00,2024-01-01 00:00:00,Sunday,1,,Ghostrunner,,FFB6D7A8,11-18 April 2024,Ghostrunner,2024.0,https://ru.wikipedia.org/wiki/Ghostrunner,https://kanobu.ru/news/v-egs-startovala-razdacha-pervoj-chasti-ghostrunner-485154/,Ghostrunner,True,Ghostrunner,7.09,9.25,14.32,8.39,76.0,"Amazon Luna, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2020.0,1.0,1.0,Ghostrunner
2023-12-30 00:00:00,2023-12-31 00:00:00,Saturday,1,,Saints Row,,FFB6D7A8,30 December 2023,Saints Row,2023.0,"https://ru.wikipedia.org/wiki/Saints_Row_(%D0%B8%D0%B3%D1%80%D0%B0,_2022)",https://www.igromania.ru/news/134086/v-epic-games-store-nachali-besplatno-otdavat-saints-row/,Saints Row,True,Saints Row,12.6,26.96,52.52,23.12,55.0,"PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2022.0,1.0,1.0,Saints Row
2023-12-29 00:00:00,2023-12-30 00:00:00,Friday,1,,Snakebird Complete,,FFB6D7A8,29 December 2023,Snakebird Complete,2023.0,https://ru.wikipedia.org/w/index.php?title=Snakebird&action=edit&redlink=1,https://ixbt.games/news/2023/12/29/v-epic-games-store-nacalas-razdaca-golovolomki-snakebird-complete-no-ne-v-rossii.html,Snakebird Complete,True,Snakebird Complete,4.27,6.69,9.91,6.64,72.0,"Nintendo Switch, PC",2023.0,1.0,1.0,Snakebird Complete
2023-12-28 00:00:00,2023-12-29 00:00:00,Thursday,1,,Cat Quest,,FFB6D7A8,28 December 2023,Cat Quest,2023.0,https://ru.wikipedia.org/w/index.php?title=Cat_Quest&action=edit&redlink=1,https://www.igromania.ru/news/134011/v-egs-stali-besplatno-otdavat-zamurrchatelnuyu-rolevuyu-igru-cat-quest/,Cat Quest,True,Cat Quest,5.62,7.99,10.66,8.06,73.0,"Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5",2017.0,1.0,1.0,Cat Quest
2023-12-28 00:00:00,2023-12-29 00:00:00,Thursday,1,,Cat Quest,,FFB6D7A8,27 March - 3 April 2025,Cat Quest,2025.0,https://ru.wikipedia.org/w/index.php?title=Cat_Quest&action=edit&redlink=1,https://kanobu.ru/news/egs-nachal-razdachu-cat-quest-i-neko-ghost-jump-498652/,Cat Quest,True,Cat Quest,5.62,7.99,10.66,8.06,73.0,"Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5",2017.0,1.0,1.0,Cat Quest
