,id,descr,namespace,orig_price,fmt_orig_price,tags
73,0613000f1d164fc1b5dd3e5ad1376399,A chaotic multiplayer hide-and-seek game. Possess seemingly harmless objects as Ghosts or chase them down as Hunters before the clock strikes midnight!,964f58c4c2074404bf9c359483ab1a48,1999.0,$19.99,"[{'id': '21121'}, {'id': '21122'}, {'id': '1188'}, {'id': '19847'}, {'id': '9547'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '21149'}, {'id': '1310'}, {'id': '21119'}]"
74,,,,,,
75,9a071cfb3827440ba36cbef6a6042186,Death Stranding,epic,5999.0,$59.99,"[{'id': '1216'}, {'id': '1336'}, {'id': '1370'}, {'id': '1307'}, {'id': '9547'}, {'id': '1117'}]"
76,,,,,,
77,8fa0a4d003dc4e7fb2c9125e17693280,"Embark on an epic journey, master magical gloves, explore lush environments and take Kao through his most grand tale yet!",3bbc147c5f134b7cab059cb2b3bb0dd7,2999.0,$29.99,"[{'id': '1296'}, {'id': '21894'}, {'id': '1336'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1151'}]"
78,58a2b650955f4920876afe86dfb563c1,Horizon Chase Turbo is a racing game inspired by the great hits of the 80's and 90's. It recreates the classic arcade gameplay with unbound speed limits of fun. Full throttle on and enjoy!,253d451b16364a22907dd01b7e928fb6,1999.0,$19.99,"[{'id': '21121'}, {'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '1263'}, {'id': '21136'}, {'id': '21138'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1212'}, {'id': '21149'}, {'id': '21119'}]"
79,5b99274688e9465aa9d5ca5cea176cfd,"Water's cut. Rent's due. Jobs, scarce. Time to get rich. Enter the Slaughter League & win against all odds in supremely lethal races. Platforming meets slaughter in this casual racing game designed for players looking for a new experience - or wind down with blood & guts galore!",676a89b2e8344c9db39a79724150cba6,499.0,$4.99,"[{'id': '1216'}, {'id': '34176'}, {'id': '1283'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}]"
80,b18baf5b2a18423493139ef9974dbbe3,"Welcome to the most immersive poker simulation ever made. Live the life of a poker pro in a global Poker Tour, then join a Club and make a name for yourself in 200-player online tournaments.",a0149619255648e8af0993a17ef4ee8e,1999.0,$19.99,"[{'id': '1296'}, {'id': '29088'}, {'id': '1393'}, {'id': '21138'}, {'id': '1283'}, {'id': '21125'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '21149'}, {'id': '9549'}]"
81,8401414902e84f2cb9afa9142f051d32,"Survive in outer space! Together with your immortal chicken, discover the truth behind your sudden spaceship crash. Craft tools, pilot vehicles, and even control space stations to survive and explore the wreckage.",08ae29e4f70a4b62aa055e383381aa82,2499.0,$24.99,"[{'id': '1216'}, {'id': '1281'}, {'id': '21894'}, {'id': '1080'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}]"
82,0cd43717a2224f33bb9a95f01d303474,Experience the epic journey of Nuna and Fox as they search for the source of an eternal blizzard that threatens the survival of everything they have ever known.,b13f6a1e5121469d8a825947b759339d,1499.0,$14.99,"[{'id': '1264'}, {'id': '9547'}, {'id': '9549'}, {'id': '1151'}, {'id': '1263'}]"
83,c3006006e4c74c4d8316ff09fb8dcc8d,"Beyond Blue is a single-player narrative adventure that takes you deep into our planet’s beating blue heart.  Set in the near future, Beyond Blue explores the mysteries of our ocean through the eyes of Mirai, a deep-sea explorer and scientist. Become a part of a newly-formed r...",bd9fd28ca1214868922f2ab41d6d3b65,1999.0,$19.99,"[{'id': '1296'}, {'id': '21894'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '1263'}]"
84,,,,,,
85,,,,,,
86,,,,,,
87,35f8d25247154fca9b900c13d2be04f6,shapez is a game about building factories to automate the creation and processing of increasingly complex shapes across an infinitely expanding map.,315e6807f6684c279fc286d0fc36a44f,999.0,$9.99,"[{'id': '1298'}, {'id': '1188'}, {'id': '1370'}, {'id': '9547'}, {'id': '21149'}, {'id': '21119'}]"
88,1cfc3e68b14940719bbc0bce58fae8a4,Tunche,78683b0edafd4a978a5ab61a7f6b0594,1999.0,$19.99,"[{'id': '1216'}, {'id': '1264'}, {'id': '21109'}, {'id': '21894'}, {'id': '1370'}, {'id': '9547'}]"
89,9f476effdb174d789a6d7894d7c39dbb,"Experience a post-apocalyptic world like never before in The Silent Age, a thrilling point-and-click adventure game. Use time travel to unravel the mystery behind humanity's disappearance and save the world from extinction. Start your journey now!",46d340566781448ebdc2cb576f91d3b6,999.0,$9.99,"[{'id': '1298'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '10719'}, {'id': '1263'}]"
90,,,,,,
91,ce6ec094f67e4c558334f2683b2125da,"Introducing Chess Ultra; the most breathtaking chess game ever made. Experience stunning 4K visuals, seamless online multiplayer, Grandmaster-approved AI and full VR compatibility.",0e9ae0e756524ed49a27435c9c3c3e1c,1299.0,$12.99,"[{'id': '1296'}, {'id': '1203'}, {'id': '1283'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}]"
92,,,,,,
93,92da5d8d918543b6b408e36d9af81765,"Call of the Sea is an otherworldly tale of mystery and love set in the 1930s South Pacific. Explore a lush island paradise, solve puzzles and unlock secrets in the hunt for your husband’s missing expedition.",5e427319eea1401ab20c6cd78a4163c4,1999.0,$19.99,"[{'id': '1296'}, {'id': '1298'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}]"
94,c04a2ab8ff4442cba0a41fb83453e701,"Put your entrepreneurial skills to the test as you create & optimise intricate production lines whilst keeping an eye on the all-important bottom line. As an early 20th Century industrialist, grow your empire & adapt to unexpected events that could lead to boom…or bust.",9f101e25b1a9427a9e6971d2b21c5f82,2999.0,$29.99,"[{'id': '19847'}, {'id': '1370'}, {'id': '21146'}, {'id': '1115'}, {'id': '9547'}, {'id': '10719'}]"
95,894044bc1cd34d99b69ac356fa036f99,Pilot drones into derelict spaceships to find the means to survive and piece together how the universe became a giant graveyard.,f27cd07f948348dfb27165510c56c569,1999.0,$19.99,"[{'id': '1393'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}, {'id': '1263'}, {'id': '10719'}]"
96,f6e75092c08045afa343fb5c5aa817ae,"Warpips is the ultimate quick to learn but amazingly deep tug-of-war strategy game. Deploy the right composition of soldiers, tanks, helicopters and planes in this tight, streamlined strategy-focused war game. Compose the best army, research the right tech; overwhelm your enemy!",277788d421e748e580ca0972c339f1a6,1699.0,$16.99,"[{'id': '21121'}, {'id': '21122'}, {'id': '9547'}, {'id': '9549'}, {'id': '21136'}, {'id': '21138'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1083'}, {'id': '1115'}, {'id': '21149'}, {'id': '21119'}]"
97,40607137e7ff40059c3d3ba232dae958,"Recipe for Disaster is a management sim that captures the fast-paced, drama-filled environment of a professional kitchen and dining room. Build your dream restaurant, create recipes, design menus and manage your staff, all while contending with disastrous situations!",615a4dc5c85c4c28a390dda4298acd80,1699.0,$16.99,"[{'id': '1296'}, {'id': '1393'}, {'id': '1370'}, {'id': '9547'}]"
98,,,,,,
99,1518143f0eb44365a8ede8d8e38719d7,"In this management tycoon game, you’ll start a criminal operation from nothing and grow it into a well-oiled money machine! Build speakeasies and illegal distilleries. Leverage favors, chase down debtors, and bribe the police to look the other way.",e33138cc2b964d38a42a812b83b6507e,2999.0,$29.99,"[{'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '19847'}, {'id': '1386'}, {'id': '9547'}, {'id': '1393'}, {'id': '21137'}, {'id': '21138'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}]"
100,,,,,,
101,7334a6f04f5b47218e691f805891bc5d,A pig farmer decides he no longer wants to dispose of bodies for the mob. What follows is a discussion between him and his would-be killer.,a3dd9f3da8ec49c7b25dec42cce2ec46,1799.0,$17.99,"[{'id': '1395'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '1294'}]"
102,,,,,,
103,,,,,,
104,7d9434b94bc74d25bdd9299b3d9f3e3e,"First Class Trouble is a game where players work together and against each other to survive a disaster. The goal is to shut down a deadly A.I. Some players are impostors, secretly playing as human-looking killer robots intent on betraying the other players.
",27834480410d4000a987b32801e9abba,1499.0,$14.99,"[{'id': '1296'}, {'id': '21121'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '1188'}, {'id': '21140'}, {'id': '21141'}, {'id': '1110'}, {'id': '9547'}, {'id': '21149'}, {'id': '21119'}]"
105,dc74b788834e4a21b11bde1391143473,"KO the gods in the world’s only 3rd-person platform fighter! Become a small-but-mighty god of myth, brawl in all three dimensions, and knock your friends off the map to reign supreme.",1200aeb2f87c48349594d96554e2833d,0.0,0,"[{'id': '1216'}, {'id': '1344'}, {'id': '21121'}, {'id': '21122'}, {'id': '21125'}, {'id': '9547'}, {'id': '21136'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21141'}, {'id': '21149'}]"
106,,,,,,
107,20dd3087657940f59b110d0f5ffaf41e,"In Kerbal Space Program, take charge of the space program for the alien race known as the Kerbals. You have access to an array of parts to assemble fully-functional spacecraft that flies (or doesn’t) based on realistic aerodynamic and orbital physics.",ca0530b485754032be50cb6f27be0c2c,3999.0,$39.99,"[{'id': '1281'}, {'id': '1393'}, {'id': '21138'}, {'id': '21139'}, {'id': '1188'}, {'id': '21140'}, {'id': '21141'}, {'id': '21127'}, {'id': '1400'}, {'id': '21146'}, {'id': '9547'}, {'id': '10719'}]"
108,6930e8f29e1646e194da321c88a266bf,EXIMIUS is a FPS/RTS hybrid that focuses on squad-based combat. The game features an intense 5v5 multiplayer experience with each team comprising of 4 Squad Officers and one Commander.,1c943de0163f4f0982f34dc0fc37dce9,999.0,$9.99,"[{'id': '1216'}, {'id': '1264'}, {'id': '1185'}, {'id': '1203'}, {'id': '19847'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}]"
109,,,,,,
110,10c62ba6044c4cbba8b50ad16dc58c4d,"Mortal Shell is a deep action-RPG that tests your sanity and resilience in a shattered world. Your adversaries spare no mercy, with survival demanding superior awareness and precision. Possess lost warriors, discover hidden sanctums, and face formidable foes.",ff8c96d781824ba1ae62d18d207fc52e,2999.0,$29.99,"[{'id': '21137'}, {'id': '21122'}, {'id': '21141'}, {'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '9547'}, {'id': '21149'}, {'id': '1263'}]"
111,b26543426574454e82e07624450c9022,"A stylish single-player FPS featuring a fluid stunt system, destructible voxel environments, loads of bullet time, a unique one-armed protagonist, and a dark electronic soundtrack.",5db7394e65044dd1bb083ee983e2b3a5,2499.0,$24.99,"[{'id': '1216'}, {'id': '1185'}, {'id': '21121'}, {'id': '21138'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}]"
112,,,,,,
113,9a071cfb3827440ba36cbef6a6042186,Death Stranding,epic,5999.0,$59.99,"[{'id': '1216'}, {'id': '1336'}, {'id': '1370'}, {'id': '1307'}, {'id': '9547'}, {'id': '1117'}]"
114,6bad44fc6dd9456081442559c51a577f,Metro: Last Light Redux,epic,1999.0,$19.99,"[{'id': '1216'}, {'id': '1370'}, {'id': '1210'}, {'id': '9547'}, {'id': '1294'}]"
115,adc96ea4979d4b14831823a2c0efa057,"A tactical sci-fi RPG set in an alt-1970's, where an enormous and inexplicable artifact –the Dome– is discovered in a remote desert. Fight enemies, explore the anomalous wasteland, level up your character & join one of the forces in the ruined world.",48ee23bbc7c34ac09604253e74d17b49,2999.0,$29.99,"[{'id': '1216'}, {'id': '1333'}, {'id': '21894'}, {'id': '1367'}, {'id': '1336'}, {'id': '1370'}, {'id': '21147'}, {'id': '9547'}, {'id': '1117'}]"
116,550b1ad4adcc414a966d459587bcdb30,"Tactical Squad-Based Combat comes to the Fallout® Universe!
In these dark times, the Brotherhood - your Brotherhood - is all that stands between the rekindled flame of civilization and the howling, radiated wasteland.",b90be973f6e74975ac1a6ff15dbfd0b3,999.0,$9.99,"[{'id': '1088'}, {'id': '21894'}, {'id': '1367'}, {'id': '21129'}, {'id': '1370'}, {'id': '1115'}, {'id': '21147'}, {'id': '9547'}]"
117,f7eb422464774537915ee423ca84a59a,"Fallout® 2 is the sequel to the critically acclaimed game that took RPG'ing out of the dungeons and into a dynamic, apocalyptic retro-future. Mastering your character's skills and traits for survival, Fallout® 2 challenges you to endure in a post-nuclear world",aae22da1fb884fa395b25bc30dd61faf,999.0,$9.99,"[{'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '1307'}, {'id': '9547'}, {'id': '21147'}]"
118,ed7dba6b05354eeca6e2bc130ceffaf3,You've just unearthed the classic post-apocalyptic role-playing game that revitalized the entire CRPG genre. Make the right decisions or you could end up as another fallen hero in the wastelands…,2e412cfcbd954e7180930e9784a47e18,999.0,$9.99,"[{'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '1307'}, {'id': '9547'}, {'id': '21147'}]"
119,,,,,,
120,52a32a3469dd4a2ca20bfff0c6a66486,"Wolfenstein®: The New Order reignites the series that created the first-person shooter genre. Set against a backdrop of an alternate 1960s, discover an unfamiliar world ruled by a familiar enemy—one that has changed and twisted history as you know it.",0bd3e505924240adb702295fa08c1eff,1999.0,$19.99,"[{'id': '1216'}, {'id': '1185'}, {'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '9547'}, {'id': '1294'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1210'}, {'id': '1370'}, {'id': '21149'}, {'id': '21119'}]"
121,,,,,,
122,d19627e74ac445bcbcfc8157a35d6f80,"Embark on a unique and unforgettable journey and guide Sable through her Gliding; a rite of passage that will take her across vast deserts and mesmerizing landscapes, capped by the remains of spaceships and ancient wonders.",66a0893b7b9a42a695f0a387d64dfcc6,2499.0,$24.99,"[{'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '22924'}, {'id': '9549'}, {'id': '1263'}, {'id': '21138'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1307'}, {'id': '1117'}, {'id': '21149'}, {'id': '21119'}]"
123,62488ccca67b455891967a4cfc6dea24,"Explore spooky time-traversing landscapes, don adorable new costumes that transform into powerful Hallo-warriors, and collect even Creepier Treat Cards to wield in combat against a legion of hygiene obsessed baddies.",c660f57e1a164930a7196f1fd27ae45a,1499.0,$14.99,"[{'id': '1216'}, {'id': '21894'}, {'id': '1336'}, {'id': '1386'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}]"
124,58a2b650955f4920876afe86dfb563c1,Horizon Chase Turbo is a racing game inspired by the great hits of the 80's and 90's. It recreates the classic arcade gameplay with unbound speed limits of fun. Full throttle on and enjoy!,253d451b16364a22907dd01b7e928fb6,1999.0,$19.99,"[{'id': '21121'}, {'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '1263'}, {'id': '21136'}, {'id': '21138'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1212'}, {'id': '21149'}, {'id': '21119'}]"
125,b27e3b556f1048b9824c7196f32afceb,The Bloons are back and better than ever! Get ready for a massive 3D tower defense game designed to give you hours and hours of the best strategy gaming available.,6a8dfa6e441e4f2f9048a98776c6077d,1399.0,$13.99,"[{'id': '29088'}, {'id': '21122'}, {'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '1264'}, {'id': '21136'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '22776'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}, {'id': '21119'}]"
126,d6531a64aa334d8d9c993cc607e48406,"Wildcat Gun Machine is a bullet hell dungeon crawler where you take on hordes of disgusting flesh beasts with a wide variety of guns, giant mech robots, and cute kittens.",13cba1b288ec417badb9a276cbb6d819,1499.0,$14.99,"[{'id': '1216'}, {'id': '1265'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}]"
127,,,,,,
128,,,,,,
129,f3575fe40f894984a7027d86034e3b2c,"A strategy game combining the turn-based combat of XCOM with the world exploration of HOMM. Build towns, collect artifacts, improve your heroes, and influence your tactical surroundings using physics!",58dbbafdb5b04b3e9442506354457e3c,1999.0,$19.99,"[{'id': '1264'}, {'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}, {'id': '10719'}]"
130,,,,,,
131,e8e34d364a4c469e924867013fc1816f,Step into the shoes of Ash Williams or his friends from the iconic Evil Dead franchise and work together in a game loaded with over-the-top co-op and PVP multiplayer action!,95e09a8c24c44684bca1a6f25aea920c,2999.0,$29.99,"[{'id': '1216'}, {'id': '21122'}, {'id': '21125'}, {'id': '21129'}, {'id': '9547'}, {'id': '1264'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '21149'}]"
132,e48379072089437dbd783ef80c56fc2c,"Command legendary heroes to reshape a land fractured by broken oaths, reckless wars, and secret arcane powers. Claim ancient artifacts and powerful weapons to empower your cast of 30 voiced, playable characters as they form bonds and battle their way to become legends.",be69d6b9214f4bc594c4cb1cd310a553,2499.0,$24.99,"[{'id': '34176'}, {'id': '21122'}, {'id': '1188'}, {'id': '9547'}, {'id': '21136'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1367'}, {'id': '1370'}, {'id': '1115'}, {'id': '21147'}, {'id': '1117'}, {'id': '21119'}]"
133,,,,,,
134,aec117239abd49a08eddc9e75a981fa3,"Shadow Tactics is a hardcore tactical stealth game set in Japan around the Edo period. A new Shogun seizes power over Japan and enforces nationwide peace. He recruits five specialists with extraordinary skills for assassination, sabotage and espionage.",2f215955790d456b80c291bc2feaf7f7,3999.0,$39.99,"[{'id': '1088'}, {'id': '1120'}, {'id': '21122'}, {'id': '1188'}, {'id': '19847'}, {'id': '21127'}, {'id': '21129'}, {'id': '9547'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '1084'}, {'id': '21149'}, {'id': '21119'}]"
135,,,,,,
136,b19d810d322240e7b37bcf84ffac60ce,"Red Orchestra Series' take on Vietnam: 64-player MP matches; 20+ maps; US Army & Marines, PAVN/NVA, NLF/VC; Australians and ARVN forces; 50+ weapons; 4 flyable helicopters; mines, traps and tunnels; Brutal. Authentic. Gritty. Character customization.",3542a1df211e492bb2abecb7c734f7f9,2499.0,$24.99,"[{'id': '1216'}, {'id': '21122'}, {'id': '21125'}, {'id': '21129'}, {'id': '9547'}, {'id': '21135'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1115'}, {'id': '21149'}]"
137,296453e71c884f95aecf4d582cf66915,Solve challenging cable-based puzzles and uncover what really happened to the crew of The Alabaster. Now with Hint System (for those ultra tricky puzzles).,89fb09a222a54e53b692e9c36e68d0a1,1699.0,$16.99,"[{'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}, {'id': '21136'}, {'id': '1298'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21149'}, {'id': '21150'}]"
138,,,,,,
139,275d5915ebd2479f983f51025b22a1b8,"A Survival Horror Adventure: as an ensemble cast, explore an isolated village of ancient ritual – its labyrinthine roads change each time you lose all your characters.",c749cd78da34408d8434a46271f4bb79,1999.0,$19.99,"[{'id': '1218'}, {'id': '19847'}, {'id': '1080'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '10719'}]"
140,d6f01b1827c64ed388191ae507fe7c1b,"Prepare for the Future™
Experience the most acclaimed game of 2008 like never before with Fallout 3: Game of the Year Edition. Create a character of your choosing and descend into a post-apocalyptic world where every minute is a fight for survival",fa702d34a37248ba98fb17f680c085e3,1999.0,$19.99,"[{'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '21127'}, {'id': '9547'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1367'}, {'id': '1370'}, {'id': '1307'}, {'id': '21147'}, {'id': '1117'}, {'id': '21149'}, {'id': '21119'}]"
141,e068e168886a4a90a4e36a310e3bda32,"Evoland Legendary Edition brings you two great and unique RPGs, with their graphic style and gameplay changing as you progress through the game!",3f7bd21610f743e598fa8e955500f5b7,1999.0,$19.99,"[{'id': '1216'}, {'id': '21109'}, {'id': '1367'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}]"
142,db9725548f40419cac7d1c10f94c0736,"ToeJam & Earl: Back in the Groove is a mash-up of the best features from the classic console games with a ton of funky fresh improvements.

Relive the original roguelike game with new 4 player online and local co-op, crazy Earthlings, weird presents and aliens from Funkotron!",bd1047eb76fd4fd490fcb8f668e5deda,1499.0,$14.99,"[{'id': '1264'}, {'id': '1296'}, {'id': '19847'}, {'id': '9547'}, {'id': '10719'}]"
143,d00f7e0293ef44b8ab453294cc380a4d,"Darkwood - a new perspective on survival horror. Scavenge and explore a rich, ever-changing free-roam world by day, then hunker down in your hideout and pray for the morning light.",25b5ab5928784a74a502f6a84bb8b49f,1399.0,$13.99,"[{'id': '1218'}, {'id': '21122'}, {'id': '21127'}, {'id': '21129'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1080'}, {'id': '1370'}, {'id': '21149'}, {'id': '10719'}]"
144,,,,,,
145,59595c8d06bf417886be97b618046f65,Rising Hell is a vertical platformer rogue-lite filled with adrenaline-pumping action and tons of heavy gothic metal shreds. Climb out from the ever-changing hell while you fight hordes of blood-lusting demons.,8d123dcc4b5c4d168f7de7b3e1ed7d47,999.0,$9.99,"[{'id': '21121'}, {'id': '21122'}, {'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1083'}, {'id': '21149'}, {'id': '21119'}]"
146,,,,,,
147,d98bc011d00a4323b2c49c7dc9d75969,"Runbow, and all its 9-player madness, is now on Epic!
With tons of competitive modes for up to 9 players--locally and online--and a massive Single Player Adventure, Runbow is the crazy, colour-based platformer you've been waiting for.",aa7c3e6b5a2a4ca8962270c15bddb861,1499.0,$14.99,"[{'id': '1264'}, {'id': '1203'}, {'id': '1299'}, {'id': '1110'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1151'}, {'id': '1263'}]"
148,9232fdbc352445cc820a54bdc97ed2bb,"Whether you are drawn to Gloomhaven by the call of adventure or by an avid desire for gold glimmering in the dark, your fate will surely be the same. Gloomhaven, the digital adaptation of the acclaimed board game, mixes Tactical-RPG and dungeon-crawling.",bc079f73f020432fac896d30c8e2c330,3499.0,$34.99,"[{'id': '29088'}, {'id': '21122'}, {'id': '1188'}, {'id': '19847'}, {'id': '21127'}, {'id': '21129'}, {'id': '1386'}, {'id': '9547'}, {'id': '9549'}, {'id': '1264'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1367'}, {'id': '22776'}, {'id': '1370'}, {'id': '1115'}, {'id': '21147'}, {'id': '33916'}, {'id': '21149'}]"
149,,,,,,
150,80fb2028e27b489988bcd2c242b8caf0,Race back home across the galaxy.  Collect new friends.  Make new enemies.  You won't be able to save everyone.  Who will you leave behind?  Which civilizations will you save - or destroy - along the way?  The decisions are up to you.  You are... The Captain!,301980d060324bb29202677f468c6c44,1999.0,$19.99,"[{'id': '21122'}, {'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '1263'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1117'}, {'id': '21149'}, {'id': '10719'}, {'id': '21119'}]"
151,4460a8fcdc3e4f48a11f3174656f8a96,Spirit of the North is a single-player 3rd-person adventure game inspired by the breathtaking and mysterious landscapes of Iceland. The story takes root from various pieces of Nordic folklore.,6098a8c7375c43458a22163a637c0c2f,1999.0,$19.99,"[{'id': '1188'}, {'id': '21140'}, {'id': '21141'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}]"
152,,,,,,
153,,,,,,
154,befad00f8b354f52a4f10e927025e9f8,"Boat, climb, interact and explore in the beautiful ruins of a sunken world.",6006c7c9d8534b0ca4605ea3a759f3e1,2999.0,$29.99,"[{'id': '1188'}, {'id': '1381'}, {'id': '21894'}, {'id': '21130'}, {'id': '9547'}, {'id': '21134'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1117'}, {'id': '21149'}, {'id': '21119'}]"
155,ee7f3c6725fd4fd4b8aeab8622cb770e,In Shadow of the Tomb Raider Definitive Edition experience the final chapter of Lara’s origin as she is forged into the Tomb Raider she is destined to be.,4b5461ca8d1c488787b5200b420de066,3999.0,$39.99,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '9549'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '1117'}, {'id': '21149'}, {'id': '21119'}]"
156,,,,,,
157,4b5ba08363b5472f8c061d92c9a849db,"Enter the Ring of Pain, a roguelike card crawler where encounters come to you. Each step around the ring a dire decision. Go for the loot or backstab a creeping horror? Choose your gear wisely to survive and discover the secrets of the Ring of Pain.",b9c7474c6bdf4e9ab8ca5a5da60059d4,1999.0,$19.99,"[{'id': '1188'}, {'id': '21894'}, {'id': '19847'}, {'id': '21127'}, {'id': '21129'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}]"
158,,,,,,
159,,,,,,
160,,,,,,
161,41a886d5d37646bfb3d30842cc8f34d2,"Cook, serve and manage your food truck as you dish out hundreds of different foods across war-torn America in this massive sequel to the million-selling series!",b29663f909b94b0b83deb76f147e9e4f,1999.0,$19.99,"[{'id': '1216'}, {'id': '21121'}, {'id': '21129'}, {'id': '9547'}, {'id': '9549'}, {'id': '1264'}, {'id': '21136'}, {'id': '1393'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}, {'id': '10719'}]"
