title,from_date,giveaway_year,is_repeat,is_standalone_game,egs_meets_threshold,egs_original_price_usd,egs_publisher,egs_tags,mc_criticScore,hltb_main_story
Wargame: Red Dragon,2021-03-04,2021,False,True,True,29.99,Eugen Systems,"Online Multiplayer, Diverse Characters, Competitive Community, Challenging Combat, Windows, Co-op, Simulation, Recommend this Game, Competitive, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Educational, Strategy",78.0,49.06
Sunless Sea,2021-02-25,2021,False,True,True,18.99,Failbetter Games,"Diverse Characters, RELAXING, Cloud Saves, Achievements, Creative Community, Windows, Indie, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Inclusive Character Customization, Adventure, Quickly Understand the Controls, Mac OS",81.0,21.76
Absolute Drift,2021-02-18,2021,False,True,True,11.99,Funselektor Labs Inc.,"Recommend this Game, Cloud Saves, Achievements, Single Player, Windows, Racing, Mac OS, Indie",70.0,2.71
RAGE 2,2021-02-18,2021,False,True,True,39.99,Bethesda Softworks,"Action, FPS, RELAXING, Cloud Saves, Achievements, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Open World, Quickly Understand the Controls, Great for Beginners",73.0,10.61
Halcyon 6: Starbase Commander,2021-02-11,2021,False,True,True,14.99,Massive Damage,"Cloud Saves, RPG, Single Player, Strategy, Windows, Indie",71.0,14.98
For The King,2021-02-04,2021,True,True,True,19.99,Curve Digital,"Co-op, Turn-Based, Windows, Adventure, Mac OS",79.0,11.86
For The King,2021-02-04,2021,True,True,True,19.99,Curve Digital,"Co-op, Turn-Based, Windows, Adventure, Mac OS",79.0,11.86
Metro: Last Light Redux,2021-02-04,2021,False,True,True,19.99,Deep Silver,"Action, Single Player, Shooter, Windows, First Person",76.0,9.78
Dandara: Trials of Fear Edition,2021-01-28,2021,False,True,True,14.99,Raw Fury,"Action, Great Boss Battles, Windows, Mac OS, Platformer, Metroidvania",,6.87
Galactic Civilizations III,2021-01-21,2021,False,True,True,24.99,Stardock Entertainment,"Diverse Characters, Recommend this Game, Amazing Characters, RELAXING, Amazing Storytelling, Extremely Fun, Cloud Saves, Creative Community, Windows, Strategy, Quickly Understand the Controls, 4X",81.0,27.21
Galactic Civilizations III,2021-01-21,2021,False,True,True,24.99,Stardock Entertainment,"Diverse Characters, Recommend this Game, Amazing Characters, RELAXING, Amazing Storytelling, Extremely Fun, Cloud Saves, Creative Community, Windows, Strategy, Quickly Understand the Controls, 4X",81.0,27.21
STAR WARS Battlefront II: Celebration Edition,2021-01-14,2021,False,True,True,39.99,Electronic Arts,"Action, Gift A Game, EA Play, Achievements, EA Play Included, EA Play Discount, Windows, Epic Savings, Co-op, Multiplayer, Shooter, Single Player, Adventure",68.0,
Crying Suns,2021-01-07,2021,False,True,True,24.99,Humble Games,"Diverse Characters, RELAXING, Cloud Saves, Achievements, Challenging Combat, Rogue-Like, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Strategy, Inclusive Character Customization, Quickly Understand the Controls, Mac OS, Great for Beginners",75.0,14.81
Jurassic World Evolution,2020-12-31,2020,False,True,True,44.99,Frontier Developments,"Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Educational, Strategy, Quickly Understand the Controls, Great for Beginners",69.0,25.43
Torchlight II,2020-12-30,2020,True,True,True,19.99,Arc Games,"Action, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Co-op, Dungeon Crawler, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, RPG, Action-Adventure, Inclusive Character Customization, Quickly Understand the Controls, Mac OS, Great for Beginners",88.0,20.75
Torchlight II,2020-12-30,2020,True,True,True,19.99,Arc Games,"Action, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Co-op, Dungeon Crawler, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, RPG, Action-Adventure, Inclusive Character Customization, Quickly Understand the Controls, Mac OS, Great for Beginners",88.0,20.75
Solitairica,2020-12-29,2020,False,True,True,9.99,Righteous Hammer Games,"Great for Quick Sessions, RELAXING, Cloud Saves, Challenging Combat, Windows, Indie, Playful Visuals, Recommend this Game, Amazing Characters, Extremely Fun, Single Player, Rogue-Lite, Card Game, Quickly Understand the Controls, Great for Beginners",82.0,8.41
Stranded Deep,2020-12-28,2020,False,True,True,19.99,Beam Team Publishing,"RELAXING, Gift A Game, Cloud Saves, Creative Community, Windows, Indie, Recommend this Game, Multiplayer, Amazing Storytelling, Extremely Fun, Survival, Quickly Understand the Controls, Great for Beginners",65.0,22.93
Night in the Woods,2020-12-27,2020,False,True,True,19.99,Finji,"Narration, Impact the Story, Single Player, Windows, Adventure, Platformer, Mac OS",88.0,8.9
My Time At Portia,2020-12-26,2020,False,True,True,29.99,Focus Home,"Diverse Characters, RELAXING, Kind Community, Creative Community, Easy Combat, Windows, Controller Support, Playful Visuals, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Open World, Inclusive Character Customization, Quickly Understand the Controls, Great for Beginners",73.0,69.13
Darkest Dungeon,2020-12-25,2020,False,True,True,39.99,Red Hook Studios,"Turn-Based Strategy, Diverse Characters, Cloud Saves, Achievements, Creative Community, Challenging Combat, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Strategy, Inclusive Character Customization, Quickly Understand the Controls, Mac OS",84.0,56.63
INSIDE,2020-12-24,2020,True,True,True,24.99,Playdead,"Puzzle, Single Player, Windows, Adventure, Controller Support, Indie",93.0,3.56
INSIDE,2020-12-24,2020,True,True,True,24.99,Playdead,"Puzzle, Single Player, Windows, Adventure, Controller Support, Indie",93.0,3.56
Tropico 5,2020-12-23,2020,False,True,True,19.99,Kalypso Media Group GmbH,"RELAXING, Cloud Saves, Creative Community, Windows, Simulation, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Educational, Strategy, Quickly Understand the Controls, Great for Beginners",75.0,22.64
Metro 2033 Redux,2020-12-22,2020,True,True,True,19.99,Deep Silver,"Action, Single Player, Shooter, Windows, First Person",90.0,9.05
Metro 2033 Redux,2020-12-22,2020,True,True,True,19.99,Deep Silver,"Action, Single Player, Shooter, Windows, First Person",90.0,9.05
Alien: Isolation,2020-12-21,2020,False,True,True,39.99,SEGA,"Action, Diverse Characters, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Cloud Saves, Creative Community, Challenging Combat, Single Player, Windows, Quickly Understand the Controls",79.0,18.29
Defense Grid: The Awakening,2020-12-20,2020,False,True,True,9.99,Hidden Path Entertainment,"RELAXING, Cloud Saves, Achievements, Creative Community, Challenging Combat, Windows, Simulation, Base-Building, Tower Defense, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Strategy, Quickly Understand the Controls, Great for Beginners",82.0,11.31
Defense Grid: The Awakening,2020-12-20,2020,False,True,True,9.99,Hidden Path Entertainment,"RELAXING, Cloud Saves, Achievements, Creative Community, Challenging Combat, Windows, Simulation, Base-Building, Tower Defense, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Strategy, Quickly Understand the Controls, Great for Beginners",82.0,11.31
The Long Dark,2020-12-19,2020,False,True,True,34.99,Hinterland Studio Inc.,"RELAXING, Cloud Saves, Creative Community, Challenging Combat, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Survival, Single Player, Adventure, Quickly Understand the Controls, Mac OS",77.0,22.55
Oddworld: New 'n' Tasty,2020-12-18,2020,False,True,True,19.99,"Oddworld Inhabitants, Inc.","Action, Puzzle, Single Player, Windows, Challenging Puzzles, Platformer",84.0,7.44
Cities: Skylines,2020-12-17,2020,False,True,True,29.99,Paradox Interactive,"RELAXING, Cloud Saves, Creative Community, Achievements, Windows, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, City Builder, Single Player, Educational, Quickly Understand the Controls, Great for Beginners",85.0,27.6
Cities: Skylines,2020-12-17,2020,False,True,True,29.99,Paradox Interactive,"RELAXING, Cloud Saves, Creative Community, Achievements, Windows, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, City Builder, Single Player, Educational, Quickly Understand the Controls, Great for Beginners",85.0,27.6
Pillars of Eternity: Definitive Edition,2020-12-10,2020,False,True,True,39.99,Paradox Interactive,"Diverse Characters, RELAXING, Achievements, Creative Community, Challenging Combat, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Inclusive Character Customization, Quickly Understand the Controls",,36.21
Tyranny: Gold Edition,2020-12-10,2020,False,True,True,49.99,Paradox Interactive,"Action, Diverse Characters, RELAXING, Creative Community, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, RPG, Inclusive Character Customization, Adventure, Quickly Understand the Controls",87.0,24.75
Cave Story+,2020-12-03,2020,False,True,True,14.99,Nicalis Inc.,"Action, Amazing Storytelling, Great Boss Battles, Cloud Saves, Challenging Combat, Windows, Adventure, Controller Support, Platformer",89.0,6.31
Cave Story+,2020-12-03,2020,False,True,True,14.99,Nicalis Inc.,"Action, Amazing Storytelling, Great Boss Battles, Cloud Saves, Challenging Combat, Windows, Adventure, Controller Support, Platformer",89.0,6.31
MudRunner,2020-11-26,2020,False,True,True,19.99,Focus Entertainment,"RELAXING, Cloud Saves, Creative Community, Windows, Realistic Visuals, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Educational, Quickly Understand the Controls, Great for Beginners",67.0,17.46
Elite Dangerous,2020-11-19,2020,False,True,True,19.99,Frontier Developments,"Action, Online Multiplayer, Space, Space Sim, RELAXING, Challenging Combat, Windows, Recommend this Game, Amazing Storytelling, Extremely Fun, 217, Single Player, Educational, Vampire",80.0,113.63
The World Next Door,2020-11-19,2020,False,True,True,9.99,VIZ Media,"Action, Cloud Saves, Single Player, Windows, Adventure, Indie, Mac OS",63.0,3.39
The Textorcist: The Story of Ray Bibbia,2020-11-12,2020,False,True,True,14.99,Headup GmbH,"Action, Great Boss Battles, Cloud Saves, Single Player, Windows, Mac OS, Indie",78.0,4.2
Dungeons 3,2020-11-05,2020,False,True,True,29.99,Kalypso Media,"Diverse Characters, RELAXING, Cloud Saves, Achievements, Windows, Playful Visuals, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Strategy, Quickly Understand the Controls, Great for Beginners",75.0,26.09
Blair Witch,2020-10-29,2020,False,True,True,29.99,Bloober Team NA,"Horror, Cloud Saves, Single Player, Windows, Supernatural, First Person",69.0,5.14
Ghostbusters: The Video Game Remastered,2020-10-29,2020,False,True,True,24.99,Mad Dog Games,"Action, Great Boss Battles, Single Player, Windows, Adventure",66.0,7.54
Costume Quest 2,2020-10-22,2020,False,True,True,14.99,Majesco Entertainment,"Action, Great Boss Battles, Cloud Saves, Action-Adventure, Turn-Based, Single Player, Windows, Adventure",68.0,6.75
Costume Quest 2,2020-10-22,2020,False,True,True,14.99,Majesco Entertainment,"Action, Great Boss Battles, Cloud Saves, Action-Adventure, Turn-Based, Single Player, Windows, Adventure",68.0,6.75
Layers of Fear 2,2020-10-22,2020,False,True,True,19.99,Bloober Team SA,"Horror, Cloud Saves, Single Player, Storybook, Windows, Epic Savings, Indie",70.0,5.01
Amnesia: A Machine for Pigs,2020-10-15,2020,False,True,True,19.99,Frictional Games,"Horror, Single Player, Windows, First Person, Mac OS, Indie",72.0,4.14
Kingdom: New Lands,2020-10-15,2020,True,True,True,14.99,Raw Fury,"Simulation, Survival, Single Player, Strategy, Windows, OSX, Controller Support",74.0,10.7
ABZÛ,2020-10-08,2020,True,True,True,19.99,505 Games,"Exploration, Single Player, Windows, Adventure, Controller Support",78.0,1.93
ABZÛ,2020-10-08,2020,True,True,True,19.99,505 Games,"Exploration, Single Player, Windows, Adventure, Controller Support",78.0,1.93
Rising Storm 2: Vietnam,2020-10-08,2020,False,True,True,24.99,Tripwire Interactive,"Action, Diverse Characters, Competitive Community, Challenging Combat, Windows, Realistic Visuals, Recommend this Game, Multiplayer, Competitive, Amazing Characters, Amazing Storytelling, Extremely Fun, Strategy, Quickly Understand the Controls",81.0,2.18
Pikuniku,2020-10-01,2020,False,True,True,12.99,Devolver Digital,"Diverse Characters, Cloud Saves, Easy Combat, Windows, Indie, Co-op, Casual, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Adventure, Quickly Understand the Controls, Mac OS, Great for Beginners",76.0,3.11
RollerCoaster Tycoon 3: Complete Edition,2020-09-24,2020,False,True,True,19.99,Frontier Foundry,"RELAXING, Creative Community, Easy Combat, Windows, Epic Savings, Playful Visuals, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Strategy, Quickly Understand the Controls, Great for Beginners",72.0,20.47
Football Manager 2020,2020-09-17,2020,False,True,False,,,,84.0,281.75
Stick it to The Man!,2020-09-17,2020,False,True,True,7.99,Ripstone,"Action, Cloud Saves, Single Player, Windows, Adventure, Platformer",79.0,4.42
Watch_Dogs 2,2020-09-17,2020,False,True,True,49.99,Ubisoft Entertainment,"Action, Co-op, Single Player, Windows, Adventure",82.0,19.55
Railway Empire,2020-09-10,2020,False,True,True,29.99,Kalypso Media,"RELAXING, Cloud Saves, Achievements, Creative Community, Windows, Controller Support, Simulation, Recommend this Game, Amazing Storytelling, Extremely Fun, Single Player, Educational, Strategy, Quickly Understand the Controls, Great for Beginners",74.0,21.12
Where the Water Tastes Like Wine,2020-09-10,2020,False,True,True,19.99,Good Shepherd Entertainment,"Narration, Cloud Saves, Single Player, Windows, Adventure",74.0,11.32
Into the Breach,2020-09-03,2020,True,True,True,14.99,Subset Games,"Single Player, Turn-Based, Strategy, Rogue-Lite, Windows",90.0,5.74
Into the Breach,2020-09-03,2020,True,True,True,14.99,Subset Games,"Single Player, Turn-Based, Strategy, Rogue-Lite, Windows",90.0,5.74
Borderlands 2 - Commander Lilith & the Fight for Sanctuary,2020-09-01,2020,False,False,False,,,,,
Hitman,2020-08-27,2020,False,True,False,,,,84.0,10.73
Shadowrun Returns,2020-08-27,2020,False,True,True,14.99,Paradox Interactive,"RPG, Turn-Based, Inclusive Character Customization, Windows",76.0,11.6
Shadowrun: Dragonfall - Director's Cut,2020-08-27,2020,False,True,True,14.99,Paradox Interactive,"Diverse Characters, Fantasy, RPG, Turn-Based, Strategy, Inclusive Character Customization, Windows",87.0,20.61
Shadowrun: Hong Kong - Extended Edition,2020-08-27,2020,False,True,True,19.99,Paradox Interactive,"Extremely Fun, RPG, Turn-Based, Inclusive Character Customization, Windows, Indie",,20.49
God's Trigger,2020-08-20,2020,False,True,True,14.99,Techland,"Action, Great Boss Battles, Rogue-Like, Windows, Indie",71.0,5.19
Enter the Gungeon,2020-08-20,2020,True,True,True,14.99,Devolver Digital,"Action, Diverse Characters, Cloud Saves, Challenging Combat, Windows, Controller Support, Indie, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Rogue-Lite, Adventure, Quickly Understand the Controls, Mac OS",82.0,22.46
Enter the Gungeon,2020-08-20,2020,True,True,True,14.99,Devolver Digital,"Action, Diverse Characters, Cloud Saves, Challenging Combat, Windows, Controller Support, Indie, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Rogue-Lite, Adventure, Quickly Understand the Controls, Mac OS",82.0,22.46
Remnant: From the Ashes,2020-08-13,2020,False,True,True,39.99,Arc Games,"Action, Online Multiplayer, Diverse Characters, RELAXING, Challenging Combat, Windows, Co-op, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Shooter, Quickly Understand the Controls",78.0,13.26
The Alto Collection,2020-08-13,2020,False,True,True,9.99,Noodlecake Studios,"Great for Quick Sessions, Diverse Characters, RELAXING, Kind Community, Achievements, Windows, Beautiful Visuals, Indie, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Adventure, Quickly Understand the Controls, Great for Beginners",76.0,6.25
A Total War Saga: Troy,2020-08-13,2020,False,True,True,49.99,SEGA,"Turn-Based Strategy, RTS, Diverse Characters, RELAXING, Windows, OSX, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Educational, Strategy, Quickly Understand the Controls, Mac OS",75.0,35.13
"3 out of 10, EP 1: ""Welcome To Shovelworks""",2020-08-06,2020,False,True,True,0.0,"Terrible Posture Games, Inc.","Action, Free to Play, Single Player, Windows",,
Wilmot's Warehouse,2020-08-06,2020,False,True,True,14.99,Finji,"Co-op, Puzzle, Single Player, Windows, Controller Support, Mac OS, Indie",85.0,7.79
20XX,2020-07-30,2020,False,True,True,14.99,Batterystaple Games,"RELAXING, Cloud Saves, Challenging Combat, Windows, Co-op, Playful Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Rogue-Lite, Quickly Understand the Controls, Platformer, Great for Beginners",77.0,5.98
Barony,2020-07-30,2020,False,True,True,19.99,Turning Wheel LLC,"Diverse Characters, RELAXING, Cloud Saves, Creative Community, Challenging Combat, Rogue-Like, Windows, First Person, Co-op, Dungeon Crawler, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Quickly Understand the Controls, Mac OS",,11.58
Superbrothers: Sword & Sworcery EP,2020-07-30,2020,False,True,True,7.99,Capybara Games,"Cloud Saves, Single Player, Windows, Adventure, Indie",86.0,4.11
Next Up Hero,2020-07-23,2020,False,True,True,19.99,"Aspyr Media, Inc.","Action, Dungeon Crawler, RPG, Windows, Controller Support",,15.0
Tacoma,2020-07-23,2020,False,True,True,19.99,Fullbright,"Cloud Saves, Single Player, Serenity Forge Publisher Sale, Windows, Adventure, First Person, Indie, Mac OS",76.0,2.52
Torchlight II,2020-07-16,2020,False,True,True,19.99,Arc Games,"Action, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Co-op, Dungeon Crawler, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, RPG, Action-Adventure, Inclusive Character Customization, Quickly Understand the Controls, Mac OS, Great for Beginners",88.0,20.75
Torchlight II,2020-07-16,2020,False,True,True,19.99,Arc Games,"Action, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Co-op, Dungeon Crawler, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, RPG, Action-Adventure, Inclusive Character Customization, Quickly Understand the Controls, Mac OS, Great for Beginners",88.0,20.75
Killing Floor 2,2020-07-09,2020,False,True,True,29.99,Tripwire Interactive,"Action, FPS, Horror, Diverse Characters, RELAXING, Gift A Game, Cloud Saves, Challenging Combat, Windows, First Person, Co-op, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Survival, Shooter, Quickly Understand the Controls, Great for Beginners",75.0,16.32
Lifeless Planet: Premier Edition,2020-07-09,2020,False,True,True,19.99,Serenity Forge,"Action, Single Player, Serenity Forge Publisher Sale, Windows, Adventure, Indie",59.0,
The Escapists 2,2020-07-09,2020,False,True,True,19.99,Team17 Digital Ltd,"Diverse Characters, RELAXING, Cloud Saves, Windows, Indie, Simulation, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Strategy, Quickly Understand the Controls, Great for Beginners",75.0,16.98
Hue,2020-07-02,2020,False,True,False,,,,77.0,4.66
Aer: Memories of Old,2020-06-25,2020,False,True,True,14.99,Daedalic Entertainment,"Exploration, Achievements, Single Player, Open World, Windows, Adventure",69.0,3.06
Stranger Things 3: The Game,2020-06-25,2020,False,True,False,,,,53.0,8.54
Pathway,2020-06-18,2020,False,True,True,16.99,Chucklefish,"Diverse Characters, RELAXING, Turn-Based, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Rogue-Lite, Strategy, Quickly Understand the Controls, Mac OS, Great for Beginners",68.0,11.03
ARK: Survival Evolved,2020-06-11,2020,False,True,True,14.99,Studio Wildcard,"Diverse Characters, RELAXING, Competitive Community, Challenging Combat, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Survival, Single Player, Educational, Inclusive Character Customization, Adventure, Quickly Understand the Controls",70.0,67.59
ARK: Survival Evolved,2020-06-11,2020,False,True,True,14.99,Studio Wildcard,"Diverse Characters, RELAXING, Competitive Community, Challenging Combat, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Survival, Single Player, Educational, Inclusive Character Customization, Adventure, Quickly Understand the Controls",70.0,67.59
Samurai Shodown Neogeo Collection,2020-06-11,2020,False,True,True,39.99,SNK,"Fighting, Multiplayer, Cloud Saves, Windows",76.0,3.27
Overcooked,2020-06-04,2020,True,True,True,16.99,team17,"Action, Co-op, Simulation, Single Player, Windows, Controller Support, Indie",78.0,7.75
Overcooked,2020-06-04,2020,True,True,True,16.99,team17,"Action, Co-op, Simulation, Single Player, Windows, Controller Support, Indie",78.0,7.75
Sludge Life,2020-05-28,2020,False,True,True,14.99,Devolver Digital,"Single Player, Windows, Adventure",73.0,2.19
Borderlands 2,2020-05-28,2020,False,True,True,,2K,"Action, Diverse Characters, RELAXING, Cloud Saves, Windows, Controller Support, First Person, Co-op, Unique Visuals, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Action RPG, Great Boss Battles, Extremely Fun, RPG, Shooter, Quickly Understand the Controls, Great for Beginners",89.0,30.09
Borderlands: The Pre-Sequel,2020-05-28,2020,False,True,True,,2K,"Diverse Characters, RELAXING, Windows, Controller Support, Co-op, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Extremely Fun, Shooter, Single Player, Quickly Understand the Controls, Great for Beginners",75.0,18.11
Sid Meier's Civilization VI,2020-05-21,2020,False,True,True,59.99,2K,"Turn-Based Strategy, Diverse Characters, RELAXING, Competitive Community, Creative Community, Turn-Based, Windows, 4X, Recommend this Game, Multiplayer, Competitive, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Educational, Strategy, Quickly Understand the Controls",88.0,23.35
Grand Theft Auto V,2020-05-14,2020,False,True,True,29.99,Rockstar Games,"Action, Diverse Characters, RELAXING, Achievements, Windows, Co-op, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Open World, Adventure, Quickly Understand the Controls, Great for Beginners",97.0,32.04
Death Coming,2020-05-07,2020,False,True,True,6.99,NExT Studios,"Casual, Puzzle, Single Player, Strategy, Windows, Requires 2FA",75.0,4.06
Amnesia: The Dark Descent,2020-04-30,2020,False,True,True,19.99,Frictional Games,"Great for Quick Sessions, Horror, Windows, First Person, Requires 2FA, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Quickly Understand the Controls, Mac OS, Great for Beginners",85.0,7.95
Crashlands,2020-04-30,2020,False,True,True,14.99,Butterscotch Shenanigans,"Action, Diverse Characters, RELAXING, Promotional Content, Windows, Requires 2FA, Recommend this Game, Amazing Characters, Great Boss Battles, Extremely Fun, RPG, Single Player, Inclusive Character Customization, Adventure",78.0,28.27
For The King,2020-04-23,2020,False,True,True,19.99,Curve Digital,"Co-op, Turn-Based, Windows, Adventure, Mac OS",79.0,11.86
For The King,2020-04-23,2020,False,True,True,19.99,Curve Digital,"Co-op, Turn-Based, Windows, Adventure, Mac OS",79.0,11.86
Just Cause 4,2020-04-16,2020,False,True,True,39.99,Square Enix,"Action, RELAXING, Creative Community, Square Enix Holiday Sale, Windows, Square Enix Sale, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Physics, Single Player, Open World, Quickly Understand the Controls, Great for Beginners",68.0,16.11
Wheels of Aurelia,2020-04-16,2020,False,True,True,14.99,Santa Ragione,"Narration, Single Player, Windows, Racing, Indie, Mac OS",63.0,0.48
Close to the Sun,2020-04-09,2020,False,True,True,19.99,Wired Productions,"Horror, Single Player, Windows, Adventure, First Person",66.0,4.11
Sherlock Holmes: Crimes and Punishments,2020-04-09,2020,False,True,True,29.99,Frogwares,"Action, Puzzle, Single Player, Windows, Adventure, Controller Support",73.0,12.6
Gone Home,2020-04-02,2020,False,True,True,14.99,The Fullbright Company,"Action, Cloud Saves, Single Player, Serenity Forge Publisher Sale, Windows, Adventure, First Person, Mac OS",86.0,1.99
Hob,2020-04-02,2020,False,True,False,,,,76.0,10.31
Totally Reliable Delivery Service,2020-04-01,2020,False,True,True,14.99,"Infogrames, LLC","Physics, Single Player, Windows, Indie, Mac OS",64.0,2.91
Drawful 2,2020-03-27,2020,False,True,True,9.99,"Jackbox Games, Inc.","Casual, Multiplayer, Party, Trivia, Windows, Vampire",75.0,1.9
Figment,2020-03-26,2020,False,True,True,19.99,Bedtime Digital Games,"Action, Great Boss Battles, Single Player, Windows, Adventure, Indie",75.0,
Tormentor❌Punisher,2020-03-26,2020,False,True,True,7.99,Raw Fury,"Action, Windows, Indie",,
World War Z,2020-03-26,2020,False,True,True,29.99,Saber Interactive,"Action, Co-op, Multiplayer, Gift A Game, Shooter, Single Player, Windows, Controller Support, Vampire",67.0,7.4
The Stanley Parable,2020-03-19,2020,False,True,True,14.99,Galactic Cafe,"Narration, Impact the Story, Cloud Saves, Single Player, Windows, Comedy, Adventure",88.0,1.45
Watch_Dogs,2020-03-19,2020,False,True,True,19.99,Ubisoft,"Action, Co-op, Single Player, Windows, Adventure",80.0,19.55
A Short Hike,2020-03-12,2020,False,True,True,7.99,Adam Robinson-Yu,"Casual, Single Player, Windows, Platformer, Indie, Mac OS",88.0,1.51
Anodyne 2: Return to Dust,2020-03-12,2020,False,True,True,19.99,Analgesic Productions,"Exploration, Cloud Saves, Windows, Adventure, Mac OS, Indie",77.0,8.24
Mutazione,2020-03-12,2020,False,True,True,19.99,Akupara Games,"Cloud Saves, Fantasy, Single Player, Windows, Adventure, Supernatural, Mac OS",76.0,6.15
GoNNER,2020-03-05,2020,False,True,True,9.99,Raw Fury,"Windows, Mac OS",79.0,7.54
Offworld Trading Company,2020-03-05,2020,False,True,True,29.99,Stardock Entertainment,"RTS, RELAXING, Competitive Community, Challenging Combat, Windows, Indie, Recommend this Game, Competitive, Amazing Storytelling, Extremely Fun, Educational, Strategy, Quickly Understand the Controls",78.0,9.48
Offworld Trading Company,2020-03-05,2020,False,True,True,29.99,Stardock Entertainment,"RTS, RELAXING, Competitive Community, Challenging Combat, Windows, Indie, Recommend this Game, Competitive, Amazing Storytelling, Extremely Fun, Educational, Strategy, Quickly Understand the Controls",78.0,9.48
InnerSpace,2020-02-27,2020,False,True,True,19.99,Aspyr Media,"Exploration, Single Player, Windows, Epic Savings, Mac OS",63.0,5.57
Assassin's Creed: Syndicate,2020-02-20,2020,False,True,True,29.99,Ubisoft,"Action, Single Player, Open World, Windows, Stealth, Controller Support",76.0,19.0
Faeria,2020-02-20,2020,False,True,True,19.99,Versus Evil,"Great for Quick Sessions, Diverse Characters, RELAXING, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Strategy, Inclusive Character Customization, Card Game, Quickly Understand the Controls, Mac OS, Great for Beginners",80.0,11.76
Aztez,2020-02-13,2020,False,True,True,19.99,Team Colorblind,"Action, Fighting, Great Boss Battles, Single Player, Windows, Controller Support, Mac OS, Indie",81.0,3.88
